id,yield
15636,7519.0747
15637,5646.533
15638,5875.3657
15639,3528.1172
15640,5766.382
15641,6977.5786
15642,6803.285
15643,4391.4688
15644,6368.64
15645,5561.516
15646,5772.885
15647,8111.8564
15648,5733.6475
15649,6868.9224
15650,8007.5684
15651,5596.225
15652,8069.125
15653,4993.7324
15654,6831.9766
15655,4757.7485
15656,7096.7
15657,5419.565
15658,6775.4746
15659,7313.6436
15660,7263.9277
15661,7259.55
15662,7249.658
15663,7320.632
15664,4452.411
15665,4163.555
15666,4858.327
15667,6619.887
15668,6919.1836
15669,5357.063
15670,6832.508
15671,5715.7656
15672,5154.476
15673,7045.303
15674,6373.7964
15675,4671.338
15676,5462.995
15677,5395.0776
15678,7327.884
15679,6846.997
15680,4799.863
15681,7308.4077
15682,6420.204
15683,5643.8604
15684,6611.0977
15685,6580.1367
15686,7476.704
15687,5686.3354
15688,7257.383
15689,7185.813
15690,6582.5146
15691,6274.8413
15692,5328.9873
15693,6851.985
15694,6847.1724
15695,6397.367
15696,7063.4585
15697,5496.2705
15698,7207.1646
15699,5453.5117
15700,7410.599
15701,4014.3452
15702,4610.063
15703,3241.804
15704,4246.345
15705,6159.626
15706,6689.2803
15707,5991.892
15708,6212.1753
15709,7045.303
15710,6675.5513
15711,6418.6997
15712,6996.628
15713,5611.721
15714,4015.6565
15715,5367.8438
15716,6381.722
15717,5383.957
15718,5122.9683
15719,6352.074
15720,4752.0063
15721,5380.1616
15722,6901.762
15723,6401.1133
15724,5224.1904
15725,6220.508
15726,6739.0107
15727,7035.4966
15728,4948.091
15729,5433.899
15730,4649.8687
15731,5169.015
15732,7158.9204
15733,6523.4497
15734,7211.5596
15735,5136.942
15736,6931.479
15737,6808.0664
15738,3498.6912
15739,3836.583
15740,6896.2144
15741,5744.7183
15742,6167.0835
15743,4503.259
15744,6954.9355
15745,7617.3467
15746,6453.5376
15747,5346.414
15748,7176.755
15749,5770.507
15750,6220.508
15751,5563.1963
15752,6762.2495
15753,6558.657
15754,5867.1655
15755,5685.4004
15756,6912.5605
15757,5549.7246
15758,5513.423
15759,5603.6187
15760,5529.273
15761,5287.8105
15762,3383.1323
15763,5776.436
15764,7804.5483
15765,7090.333
15766,8104.801
15767,5952.5576
15768,5571.603
15769,4497.349
15770,4282.4287
15771,5360.455
15772,5995.61
15773,6751.1274
15774,3731.445
15775,6461.09
15776,5809.8164
15777,7700.381
15778,6226.939
15779,7588.2026
15780,6199.131
15781,6542.3877
15782,6866.0894
15783,7849.97
15784,7615.6494
15785,7526.496
15786,6518.815
15787,6870.3696
15788,4368.5645
15789,4867.9155
15790,5565.518
15791,6569.547
15792,6643.91
15793,6410.1533
15794,6783.741
15795,6147.0293
15796,7691.7134
15797,6776.9253
15798,4681.045
15799,6827.0986
15800,6716.6357
15801,5724.316
15802,4794.675
15803,5776.694
15804,6824.7373
15805,6472.559
15806,7584.599
15807,4984.089
15808,4672.706
15809,7456.4365
15810,5853.388
15811,7465.376
15812,5741.4346
15813,5376.2495
15814,5826.9355
15815,7285.235
15816,6876.599
15817,3818.5278
15818,7173.108
15819,7104.8687
15820,4761.8257
15821,7241.4976
15822,6172.869
15823,6230.623
15824,5732.445
15825,7124.5464
15826,6055.4634
15827,6033.7095
15828,4571.8335
15829,4618.8086
15830,4096.2417
15831,6398.226
15832,4431.301
15833,4589.908
15834,6408.275
15835,7141.0254
15836,7127.0195
15837,3357.0347
15838,7660.9907
15839,4523.8174
15840,7518.463
15841,3814.036
15842,6770.3022
15843,5586.6104
15844,5736.569
15845,5412.4
15846,6759.34
15847,7589.9663
15848,5560.0127
15849,5402.693
15850,7251.4927
15851,7291.948
15852,8097.5645
15853,7004.7266
15854,5480.169
15855,3797.208
15856,4115.019
15857,5968.37
15858,5725.7324
15859,4783.0884
15860,8243.861
15861,5739.2866
15862,6554.4976
15863,7568.3223
15864,5319.044
15865,6857.539
15866,6932.225
15867,5190.5522
15868,6960.017
15869,5277.939
15870,7129.064
15871,5741.483
15872,7492.775
15873,8040.9214
15874,8010.182
15875,7494.6313
15876,6355.1895
15877,6431.564
15878,7571.5894
15879,7221.0
15880,8233.759
15881,4848.1357
15882,7253.596
15883,6770.3022
15884,6686.2393
15885,5426.552
15886,5090.855
15887,6684.5166
15888,4412.6553
15889,6819.5723
15890,6169.2446
15891,6318.0874
15892,4523.8037
15893,6816.9175
15894,4925.789
15895,5872.1436
15896,6697.4854
15897,6731.8154
15898,5387.9014
15899,7043.977
15900,5826.166
15901,6792.8
15902,5546.7544
15903,6250.777
15904,5726.62
15905,8131.6855
15906,6848.0317
15907,7230.927
15908,5744.7783
15909,5778.2188
15910,5953.132
15911,6644.972
15912,6961.3076
15913,6958.847
15914,5510.267
15915,6575.1714
15916,4954.285
15917,5573.5586
15918,4416.299
15919,7764.869
15920,5664.4233
15921,5771.514
15922,7212.236
15923,4853.38
15924,5358.0093
15925,7415.5776
15926,6559.278
15927,4060.2302
15928,5598.2153
15929,6338.2935
15930,6956.962
15931,6708.197
15932,3728.4434
15933,4884.156
15934,6299.458
15935,5956.704
15936,3885.473
15937,6711.6284
15938,6741.2017
15939,6785.241
15940,6687.4766
15941,6704.918
15942,7860.5225
15943,7881.232
15944,4910.2285
15945,5418.3228
15946,5923.82
15947,4113.6357
15948,4492.137
15949,2572.7896
15950,8287.023
15951,5699.2134
15952,6122.7534
15953,5371.594
15954,7164.854
15955,6284.0796
15956,5587.8623
15957,6444.863
15958,6685.6665
15959,6380.0195
15960,6478.823
15961,5441.3633
15962,4715.894
15963,7238.679
15964,5966.6367
15965,5933.757
15966,3170.3865
15967,6029.868
15968,5698.54
15969,4196.154
15970,6874.0835
15971,5396.5044
15972,6449.774
15973,6396.3247
15974,6620.0654
15975,8094.423
15976,6505.556
15977,7298.872
15978,7741.2515
15979,7347.3936
15980,6889.3755
15981,4811.3286
15982,6893.0967
15983,7209.4146
15984,6653.0234
15985,4311.4463
15986,6558.0137
15987,3954.625
15988,5893.809
15989,6544.183
15990,5547.284
15991,6904.513
15992,4256.375
15993,5119.4966
15994,5834.8843
15995,5685.688
15996,7108.697
15997,5353.2446
15998,6420.453
15999,6619.887
16000,7829.835
16001,6734.9346
16002,3864.72
16003,6244.308
16004,4805.08
16005,7345.003
16006,7098.6426
16007,3805.5046
16008,5003.082
16009,3690.0063
16010,3634.8496
16011,6299.458
16012,7176.755
16013,7362.267
16014,5836.2812
16015,6402.4023
16016,5297.926
16017,5940.506
16018,6859.192
16019,7268.151
16020,5951.966
16021,7416.67
16022,6402.4814
16023,5416.0757
16024,6942.439
16025,4156.427
16026,6301.1772
16027,5646.533
16028,7352.191
16029,6210.7944
16030,3191.056
16031,5739.545
16032,6294.195
16033,6508.6997
16034,4944.17
16035,7197.9673
16036,6795.331
16037,4371.7993
16038,5504.9106
16039,2564.9175
16040,6107.944
16041,6866.484
16042,6674.988
16043,6758.6177
16044,4643.6997
16045,4181.5317
16046,6281.5083
16047,3751.9404
16048,3780.373
16049,7859.349
16050,5899.1987
16051,6870.741
16052,6488.856
16053,3764.9731
16054,5390.7437
16055,7201.5396
16056,8189.1367
16057,2715.5298
16058,6247.5474
16059,5587.478
16060,7087.583
16061,4160.6562
16062,7158.6763
16063,5772.074
16064,6442.865
16065,6264.4644
16066,6804.682
16067,6822.5005
16068,5711.177
16069,4069.8408
16070,5713.1953
16071,4969.954
16072,7075.0513
16073,5165.5923
16074,5594.752
16075,6715.3906
16076,6771.713
16077,7131.939
16078,6795.767
16079,7158.8945
16080,6788.824
16081,4671.338
16082,6527.3975
16083,3502.6208
16084,6959.794
16085,5387.008
16086,7189.0225
16087,7139.402
16088,7256.9116
16089,5848.2144
16090,6991.8223
16091,5853.5693
16092,6974.086
16093,4446.2837
16094,6400.4463
16095,4651.0654
16096,4329.653
16097,6651.0894
16098,7197.0176
16099,6460.392
16100,6885.175
16101,6682.63
16102,6701.845
16103,7689.1914
16104,4293.261
16105,4633.943
16106,6455.7285
16107,4151.292
16108,7001.971
16109,6028.1636
16110,3358.251
16111,3761.8804
16112,4613.5776
16113,6780.58
16114,5673.738
16115,7697.9634
16116,7050.087
16117,5008.8394
16118,6459.173
16119,6076.2427
16120,4824.553
16121,5544.632
16122,5619.0396
16123,4026.4866
16124,5465.6333
16125,6881.948
16126,6896.2095
16127,6883.6304
16128,6620.0654
16129,7028.762
16130,7855.5996
16131,6739.4233
16132,6926.429
16133,6358.996
16134,3971.2102
16135,3689.3066
16136,4437.2393
16137,7739.2476
16138,2709.3252
16139,7243.6406
16140,7492.46
16141,5228.36
16142,4377.091
16143,7409.2603
16144,6866.201
16145,6820.2197
16146,3858.1582
16147,6233.2866
16148,6887.8276
16149,7187.2246
16150,5147.562
16151,5706.6904
16152,7589.8896
16153,3743.2827
16154,3970.1733
16155,6292.0493
16156,4719.7856
16157,5560.0127
16158,6711.461
16159,5405.0806
16160,5333.022
16161,7211.0684
16162,6563.5522
16163,3910.836
16164,4634.6953
16165,7294.932
16166,7170.3174
16167,4692.757
16168,3754.8176
16169,4058.6814
16170,6172.126
16171,6037.598
16172,7829.09
16173,6725.826
16174,8108.928
16175,5800.9995
16176,6299.956
16177,6799.3394
16178,4715.894
16179,5510.238
16180,6623.266
16181,6735.567
16182,5359.5015
16183,5870.242
16184,5793.172
16185,5677.0166
16186,4259.4146
16187,5585.242
16188,7216.1987
16189,6400.4463
16190,7207.899
16191,6767.9653
16192,5747.0454
16193,6036.469
16194,8252.798
16195,7065.3037
16196,7281.8604
16197,6961.1313
16198,5338.369
16199,5462.259
16200,5596.7256
16201,6764.6177
16202,6135.6685
16203,5807.742
16204,4107.4077
16205,5631.114
16206,5597.731
16207,5149.716
16208,5386.3696
16209,7607.9517
16210,7326.083
16211,4766.658
16212,4651.0654
16213,5046.686
16214,3306.252
16215,6727.4526
16216,6685.523
16217,4270.1655
16218,7336.352
16219,3738.3184
16220,6562.133
16221,8191.861
16222,6255.025
16223,6311.1147
16224,5267.8696
16225,5563.731
16226,5913.786
16227,7733.6143
16228,7424.156
16229,7079.3086
16230,7132.3477
16231,5843.984
16232,3032.0952
16233,4160.2017
16234,6604.5576
16235,6129.0195
16236,5843.77
16237,7320.632
16238,6971.3833
16239,5822.5938
16240,5797.099
16241,3758.64
16242,7430.433
16243,3469.499
16244,7086.0957
16245,7242.287
16246,5971.687
16247,7114.417
16248,7431.4624
16249,7262.094
16250,5647.484
16251,6124.384
16252,4181.0435
16253,8429.307
16254,5438.3975
16255,6656.6333
16256,7698.7065
16257,7320.7764
16258,4531.7983
16259,6928.653
16260,3953.53
16261,3367.6902
16262,6683.009
16263,6999.446
16264,6116.382
16265,8033.841
16266,5872.1436
16267,5514.271
16268,5414.7075
16269,6706.5645
16270,6325.7905
16271,6419.7144
16272,5719.6885
16273,6114.151
16274,4568.9497
16275,6795.767
16276,6681.478
16277,6949.199
16278,6986.0967
16279,6146.6323
16280,5563.523
16281,4333.411
16282,6583.3213
16283,7271.0576
16284,6430.068
16285,5798.727
16286,5115.7256
16287,5591.8174
16288,5331.4146
16289,6490.141
16290,8425.734
16291,3932.667
16292,4356.6357
16293,4355.335
16294,8154.0806
16295,5699.2134
16296,3774.3796
16297,3745.5127
16298,7252.443
16299,4568.2163
16300,6643.8384
16301,7385.4873
16302,3909.4407
16303,5264.052
16304,4621.479
16305,5671.7407
16306,6928.3184
16307,7648.6475
16308,5115.172
16309,7464.737
16310,3381.7651
16311,4035.101
16312,6595.084
16313,7028.762
16314,6581.1675
16315,4438.6074
16316,3875.9849
16317,8165.882
16318,5531.992
16319,5882.4478
16320,4758.132
16321,5849.412
16322,4879.083
16323,6597.4165
16324,7249.7896
16325,4112.2734
16326,7644.403
16327,5517.2188
16328,6350.721
16329,4242.636
16330,4180.7974
16331,6001.4995
16332,7007.7437
16333,4621.0938
16334,6321.115
16335,6172.126
16336,6938.9023
16337,4100.876
16338,6189.195
16339,6231.1646
16340,5759.555
16341,6741.522
16342,7321.6006
16343,5772.499
16344,7695.2856
16345,6378.5576
16346,4255.9443
16347,6791.8228
16348,5359.435
16349,6148.5054
16350,6625.496
16351,7274.583
16352,4075.6038
16353,7267.569
16354,5897.082
16355,4718.1924
16356,6162.0107
16357,5571.2744
16358,5374.552
16359,7441.2217
16360,6492.908
16361,5985.964
16362,6457.11
16363,5375.8716
16364,7479.401
16365,4682.924
16366,6756.527
16367,6307.4277
16368,5445.2695
16369,7638.242
16370,7929.6255
16371,6706.651
16372,5927.489
16373,6810.985
16374,5576.069
16375,3335.1484
16376,3905.7466
16377,5665.9844
16378,7792.1465
16379,4335.469
16380,3761.3093
16381,5731.502
16382,7416.267
16383,5469.168
16384,4967.434
16385,6644.972
16386,8258.32
16387,3595.9495
16388,6399.471
16389,4872.885
16390,5066.6772
16391,6431.5117
16392,5160.4976
16393,7812.7954
16394,5698.0923
16395,6821.393
16396,6447.856
16397,5299.453
16398,4909.419
16399,5338.8047
16400,5865.2505
16401,7296.2524
16402,3750.3706
16403,6253.644
16404,6479.915
16405,5461.1685
16406,5261.331
16407,5744.536
16408,6444.863
16409,7260.9424
16410,5015.8726
16411,6253.7686
16412,3873.7969
16413,7271.3076
16414,4440.029
16415,6020.0156
16416,6318.0874
16417,7582.0312
16418,7007.1895
16419,2573.6274
16420,6351.541
16421,4868.084
16422,4895.4565
16423,7429.8315
16424,4191.8857
16425,5601.4585
16426,4208.419
16427,7045.303
16428,7197.0176
16429,5993.7124
16430,5858.3296
16431,6559.073
16432,6956.445
16433,6894.6157
16434,5603.848
16435,6953.4653
16436,4677.1025
16437,7377.01
16438,7172.701
16439,5673.248
16440,7049.577
16441,3598.8477
16442,4489.53
16443,7592.5405
16444,3873.7969
16445,7382.8696
16446,6613.151
16447,4583.471
16448,7714.915
16449,7080.904
16450,6159.1177
16451,3685.7312
16452,5209.9077
16453,6298.697
16454,4273.1597
16455,6117.705
16456,3701.2637
16457,8214.268
16458,6782.921
16459,6984.15
16460,4731.5137
16461,3864.72
16462,4061.7405
16463,5297.926
16464,6407.393
16465,6996.6216
16466,7470.5938
16467,5632.7847
16468,6406.79
16469,4355.0967
16470,5026.8833
16471,5717.8145
16472,3691.758
16473,7332.78
16474,7876.7974
16475,7811.4
16476,4244.09
16477,7345.1216
16478,6584.238
16479,6226.8066
16480,3434.5808
16481,4154.0283
16482,6671.685
16483,5718.8306
16484,7219.7954
16485,7128.485
16486,5560.0127
16487,3746.818
16488,6964.314
16489,4442.779
16490,7155.456
16491,4693.3296
16492,6961.1313
16493,6387.822
16494,5383.957
16495,5408.987
16496,6907.819
16497,6596.929
16498,5029.3145
16499,6567.558
16500,6265.8403
16501,7436.4326
16502,6053.419
16503,4152.6826
16504,5604.3057
16505,6938.9023
16506,7128.6416
16507,4637.439
16508,6376.962
16509,3528.6892
16510,3746.549
16511,4545.4146
16512,7044.555
16513,6628.7437
16514,5426.6143
16515,6171.107
16516,7454.775
16517,6208.5215
16518,6949.0176
16519,6443.4224
16520,7239.1636
16521,7299.473
16522,5631.178
16523,6552.393
16524,6498.239
16525,6404.2314
16526,5994.7817
16527,4009.8196
16528,5548.3564
16529,5780.063
16530,7803.329
16531,7625.201
16532,2177.4045
16533,5853.032
16534,7309.494
16535,5783.3164
16536,5657.371
16537,7195.8296
16538,6165.4766
16539,5113.583
16540,2861.2373
16541,5713.3066
16542,3598.8477
16543,6037.4287
16544,5664.645
16545,7173.035
16546,7157.1543
16547,6256.131
16548,5451.605
16549,3642.8235
16550,6113.1733
16551,7303.1646
16552,4400.551
16553,5580.6123
16554,6581.155
16555,5375.3325
16556,5904.249
16557,7201.5396
16558,5813.537
16559,3244.6643
16560,5669.0024
16561,8101.1763
16562,6289.3926
16563,6053.4346
16564,7943.3037
16565,4913.2344
16566,6562.7373
16567,6744.016
16568,5298.0625
16569,6411.5215
16570,5644.4194
16571,7424.6226
16572,7057.6455
16573,4970.2427
16574,6174.2285
16575,5647.16
16576,4482.347
16577,6042.714
16578,5929.544
16579,6770.3022
16580,8169.206
16581,5970.205
16582,6722.298
16583,4439.975
16584,7342.425
16585,6766.018
16586,5505.507
16587,5783.3164
16588,7760.7373
16589,6254.349
16590,6765.7515
16591,6451.755
16592,6392.12
16593,5305.6426
16594,4853.082
16595,3659.674
16596,6374.5864
16597,6695.585
16598,6849.236
16599,3945.5146
16600,7046.1357
16601,7286.4707
16602,5302.845
16603,4387.7026
16604,5531.992
16605,7207.496
16606,6996.7964
16607,5090.517
16608,7305.895
16609,5779.744
16610,6930.308
16611,5552.3477
16612,7008.481
16613,5959.244
16614,3288.9365
16615,3782.1794
16616,6951.454
16617,3677.5151
16618,4364.474
16619,5571.328
16620,7291.8276
16621,7746.8594
16622,7037.0913
16623,6214.3037
16624,5414.7075
16625,6380.4463
16626,6378.708
16627,7350.5645
16628,6338.2935
16629,7328.4463
16630,6672.553
16631,5326.7593
16632,5601.074
16633,6514.2734
16634,6110.295
16635,5627.4697
16636,6377.835
16637,6894.6533
16638,5464.3003
16639,7420.368
16640,4715.8057
16641,6501.752
16642,4237.502
16643,6539.5347
16644,7323.2036
16645,5711.739
16646,4173.0674
16647,6663.1387
16648,6987.304
16649,6716.9297
16650,7555.861
16651,5726.9614
16652,6933.1123
16653,5770.706
16654,5410.7476
16655,4319.501
16656,5730.1636
16657,5770.043
16658,6392.477
16659,5651.2935
16660,7121.5605
16661,6993.613
16662,5357.7925
16663,3830.4504
16664,7254.2764
16665,5680.614
16666,5280.0186
16667,5277.826
16668,7744.239
16669,6671.4155
16670,5677.9224
16671,6876.8657
16672,7741.462
16673,5594.8823
16674,5795.155
16675,7982.2334
16676,6285.5845
16677,6728.861
16678,2740.8474
16679,6896.2095
16680,5747.5835
16681,4156.8423
16682,5617.2383
16683,5606.693
16684,4459.9717
16685,5656.8315
16686,6815.445
16687,5412.808
16688,7430.433
16689,5376.2114
16690,5354.437
16691,5438.4053
16692,5957.0825
16693,3532.6655
16694,5495.2646
16695,6523.1094
16696,4170.655
16697,4297.322
16698,4639.575
16699,6244.158
16700,7277.0034
16701,4787.6543
16702,5690.2075
16703,6641.012
16704,4705.9155
16705,5878.5835
16706,6727.4526
16707,4220.529
16708,6678.052
16709,6392.205
16710,7951.8794
16711,5677.157
16712,5549.7246
16713,7737.679
16714,5889.9443
16715,7379.3
16716,7862.307
16717,7433.404
16718,5075.3345
16719,5748.3506
16720,5412.4
16721,7596.072
16722,4861.968
16723,4600.3403
16724,2798.2651
16725,6065.2603
16726,7182.743
16727,5474.4155
16728,6496.1025
16729,6905.439
16730,6627.7197
16731,6105.656
16732,3427.4446
16733,5527.1763
16734,3761.576
16735,4614.4595
16736,5798.45
16737,5420.2686
16738,5305.549
16739,6359.689
16740,3923.34
16741,7171.6855
16742,6055.8374
16743,7324.072
16744,6940.0747
16745,6542.9946
16746,3798.0366
16747,4215.073
16748,5526.637
16749,5951.0337
16750,7252.102
16751,7582.088
16752,7186.2817
16753,5243.422
16754,6747.1343
16755,5648.9155
16756,5646.402
16757,4165.861
16758,5201.3647
16759,5798.733
16760,7329.635
16761,7742.879
16762,3700.9458
16763,6641.667
16764,6171.107
16765,7083.4077
16766,6032.1987
16767,5765.4126
16768,5495.2217
16769,4351.2446
16770,5420.66
16771,5800.3896
16772,6307.374
16773,6932.225
16774,6667.1133
16775,5751.563
16776,6996.7964
16777,4167.973
16778,7870.603
16779,5628.6143
16780,6764.6177
16781,5165.2983
16782,7324.204
16783,7227.8687
16784,6355.6465
16785,6449.774
16786,6236.1133
16787,5851.198
16788,4895.4565
16789,5613.9634
16790,4610.0425
16791,7112.323
16792,6280.7925
16793,4249.689
16794,6853.36
16795,6931.8906
16796,5563.553
16797,6238.8564
16798,4562.684
16799,6265.14
16800,5552.709
16801,5717.675
16802,4116.592
16803,7583.914
16804,6561.372
16805,7496.1104
16806,7466.7407
16807,6960.017
16808,6612.863
16809,8031.3184
16810,7265.797
16811,6203.9824
16812,4629.83
16813,6460.392
16814,6355.6465
16815,4921.6333
16816,5797.999
16817,6506.6294
16818,7214.047
16819,7436.4326
16820,4353.671
16821,4339.5596
16822,5953.132
16823,7280.471
16824,7880.7046
16825,7171.109
16826,7335.388
16827,5436.5645
16828,8023.469
16829,5604.164
16830,5637.585
16831,7503.3516
16832,5729.2715
16833,8091.003
16834,4667.751
16835,5516.455
16836,3826.3193
16837,5857.4126
16838,6636.208
16839,6114.403
16840,8470.01
16841,5099.683
16842,5900.262
16843,5758.437
16844,6230.4146
16845,3428.624
16846,6945.1836
16847,6862.0815
16848,4298.7354
16849,5451.8115
16850,6987.7603
16851,5217.043
16852,7332.78
16853,6452.2676
16854,7349.034
16855,7202.6772
16856,7561.84
16857,3598.0415
16858,5476.749
16859,5414.7505
16860,4214.946
16861,7545.646
16862,7519.3345
16863,7723.9688
16864,7782.475
16865,8040.152
16866,7460.4287
16867,3806.3782
16868,3396.177
16869,5121.105
16870,3830.9502
16871,6677.706
16872,5474.369
16873,6482.833
16874,6727.4526
16875,6603.175
16876,6662.964
16877,7146.7393
16878,6136.6694
16879,6973.8936
16880,5646.533
16881,6756.7886
16882,6555.269
16883,7641.7544
16884,6945.2334
16885,7007.1895
16886,6644.972
16887,5826.166
16888,6423.692
16889,7353.402
16890,4796.203
16891,5734.871
16892,6380.1562
16893,5328.906
16894,5825.9507
16895,5353.2446
16896,4373.3633
16897,6894.919
16898,4518.1343
16899,7714.915
16900,6042.5747
16901,6432.958
16902,6123.8887
16903,7096.7207
16904,5348.715
16905,7674.075
16906,5798.192
16907,4209.151
16908,7048.47
16909,5863.1265
16910,7327.0874
16911,7522.853
16912,6628.709
16913,5112.3955
16914,5079.6006
16915,3941.2942
16916,6238.041
16917,5977.839
16918,5781.2
16919,7295.5205
16920,3349.725
16921,6701.845
16922,6500.367
16923,3179.7844
16924,2810.824
16925,4226.5
16926,3870.539
16927,3420.9717
16928,7295.8887
16929,6240.9424
16930,5528.616
16931,4614.2793
16932,6876.009
